SoldPricePerSqft,PctForeclosured,PctIncreasing,Metro,County,Turnover,Month,PctDecreasing,ListingPricePerSqft,PctPriceReductions,ForeclosuresRatio,State,PriceToRentRatio,SaleToListRatio,ListingPrice,NumberForRent,SoldPrice,City,Year,Quarter
209.4752,1.85713,54.4,Minneapolis-St Paul,Hennepin,5.3443,1,32.73,0.0,0.0,1.7179,MN,0.0,0.0,0,0.0,344150.0,Minnetonka,2006,1
197.21400000000003,1.9285599999999998,51.4,Minneapolis-St Paul,Hennepin,5.2937,2,34.73,0.0,0.0,1.7079,MN,0.0,0.0,0,0.0,329915.0,Minnetonka,2006,1
191.6924,1.9999900000000002,54.94,Minneapolis-St Paul,Hennepin,5.3569,3,33.19,0.0,0.0,2.1354,MN,0.0,0.0,0,0.0,304700.0,Minnetonka,2006,1
192.1246,2.0714200000000003,53.96,Minneapolis-St Paul,Hennepin,5.3064,4,34.42,0.0,0.0,1.1902,MN,0.0,0.0,0,0.0,298685.0,Minnetonka,2006,2
212.9995,2.14285,46.66,Minneapolis-St Paul,Hennepin,5.2685,5,41.66,0.0,0.0,1.1288,MN,0.0,0.0,0,0.0,321715.0,Minnetonka,2006,2
210.9409,2.21428,49.92,Minneapolis-St Paul,Hennepin,5.2811,6,35.82,0.0,0.0,1.9298,MN,0.0,0.0,0,0.0,333510.0,Minnetonka,2006,2
197.7471,2.28571,46.56,Minneapolis-St Paul,Hennepin,5.3569,7,40.85,0.0,0.0,2.5907,MN,0.0,0.0,0,0.0,327550.0,Minnetonka,2006,3
190.2675,2.3571400000000002,49.53,Minneapolis-St Paul,Hennepin,5.1421,8,33.54,0.0,0.0,2.718,MN,0.0,0.0,0,0.0,318625.0,Minnetonka,2006,3
196.0387,2.42857,44.04,Minneapolis-St Paul,Hennepin,5.1042,9,38.08,0.0,0.0,2.0302,MN,0.0,0.0,0,0.0,315300.0,Minnetonka,2006,3
180.1865,2.5,50.22,Minneapolis-St Paul,Hennepin,4.6368,10,30.07,0.0,0.0,1.5876,MN,0.0,0.0,0,0.0,302500.0,Minnetonka,2006,4
187.9199,2.51785,32.94,Minneapolis-St Paul,Hennepin,4.6241,11,44.46,0.0,0.0,2.065,MN,0.0,0.0,0,0.0,311200.0,Minnetonka,2006,4
191.6038,2.5357,56.31,Minneapolis-St Paul,Hennepin,4.6241,12,26.22,0.0,0.0,2.5532,MN,0.0,0.0,0,0.0,309465.0,Minnetonka,2006,4
189.0873,2.9166,48.04,Minneapolis-St Paul,Hennepin,4.6873,1,36.03,0.0,0.0,3.4544,MN,0.0,0.0,0,0.0,332810.0,Minnetonka,2007,1
187.80700000000002,1.7024,42.02,Minneapolis-St Paul,Hennepin,4.6999,2,40.78,0.0,0.0,1.8683,MN,0.0,0.0,0,0.0,303925.0,Minnetonka,2007,1
188.5937,1.6124666669999999,24.28,Minneapolis-St Paul,Hennepin,4.9274,3,61.42,0.0,0.0,2.6917,MN,0.0,0.0,0,0.0,327050.0,Minnetonka,2007,1
193.5396,1.5225333330000002,15.53,Minneapolis-St Paul,Hennepin,4.7252,4,71.4,0.0,0.0,1.4485,MN,0.0,0.0,0,0.0,322371.1539,Minnetonka,2007,2
198.4855,1.4326,30.67,Minneapolis-St Paul,Hennepin,4.8263,5,56.43,0.0,0.0,3.4617,MN,0.0,0.0,0,0.0,317692.3077,Minnetonka,2007,2
209.713,1.3426666669999998,28.85,Minneapolis-St Paul,Hennepin,4.8768,6,56.14,0.0,0.0,1.9886,MN,0.0,0.0,0,0.0,304411.7647,Minnetonka,2007,2
206.373,1.252733333,18.13,Minneapolis-St Paul,Hennepin,4.7252,7,68.26,0.0,0.0,1.7181,MN,0.0,0.0,0,0.0,298650.0,Minnetonka,2007,3
207.3617,1.1628,10.83,Minneapolis-St Paul,Hennepin,4.7252,8,80.58,0.0,0.0,1.2649,MN,0.0,0.0,0,0.0,311150.0,Minnetonka,2007,3
205.2132,1.9463,6.45,Minneapolis-St Paul,Hennepin,4.6999,9,88.06,0.0,0.0,1.4099,MN,0.0,0.0,0,0.0,315050.0,Minnetonka,2007,3
202.8795,2.7298,5.98,Minneapolis-St Paul,Hennepin,4.7252,10,89.86,0.0,0.0,3.3736,MN,0.0,0.0,0,0.0,327800.0,Minnetonka,2007,4
194.8458,4.7917,9.3,Minneapolis-St Paul,Hennepin,4.4852,11,80.97,0.0,0.0,2.0922,MN,0.0,0.0,0,0.0,320900.0,Minnetonka,2007,4
190.3192,6.0268,4.13,Minneapolis-St Paul,Hennepin,4.3083,12,92.51,0.0,0.0,1.4944,MN,0.0,0.0,0,0.0,298642.3077,Minnetonka,2007,4
185.7926,3.125,6.04,Minneapolis-St Paul,Hennepin,4.1314,1,89.05,0.0,0.0,1.2474,MN,0.0,0.0,0,0.0,276384.6154,Minnetonka,2008,1
183.4681,3.162208333,6.21,Minneapolis-St Paul,Hennepin,3.9798,2,86.91,0.0,0.0,1.0004,MN,0.0,0.0,0,0.0,282346.1539,Minnetonka,2008,1
181.1436,3.199416667,11.19,Minneapolis-St Paul,Hennepin,3.6387,3,78.19,0.0,0.0,0.7534,MN,0.0,0.0,0,0.0,288307.6923,Minnetonka,2008,1
177.6633,3.236625,7.81,Minneapolis-St Paul,Hennepin,3.5881,4,82.57,0.0,0.0,1.9046,MN,0.0,0.0,0,0.0,275692.3077,Minnetonka,2008,2
174.183,3.2738333330000002,6.59,Minneapolis-St Paul,Hennepin,3.3733,5,86.83,0.0,0.0,1.9781,MN,0.0,0.0,0,0.0,263076.9231,Minnetonka,2008,2
165.3958,3.311041667,3.44,Minneapolis-St Paul,Hennepin,3.1586,6,91.5,0.0,0.0,2.5863,MN,0.0,0.0,0,0.0,300794.1176,Minnetonka,2008,2
167.4773,3.34825,3.98,Minneapolis-St Paul,Hennepin,3.247,7,88.75,0.0,0.0,3.363,MN,0.0,0.0,0,0.0,317340.0,Minnetonka,2008,3
169.6362,3.3854583330000003,9.29,Minneapolis-St Paul,Hennepin,3.1459,8,78.92,0.0,0.0,8.1928,MN,0.0,0.0,0,0.0,306700.0,Minnetonka,2008,3
165.12655,3.4226666669999997,9.55,Minneapolis-St Paul,Hennepin,3.0449,9,78.13,0.0,0.0,11.0076,MN,0.0,0.0,0,0.0,320942.3077,Minnetonka,2008,3
160.6169,3.459875,13.82,Minneapolis-St Paul,Hennepin,3.1712,10,72.58,152.834669,0.0,13.4733,MN,0.0,0.955555556,400000,0.0,335184.6154,Minnetonka,2008,4
163.0436,3.497083333,3.82,Minneapolis-St Paul,Hennepin,3.3607,11,89.85,152.834669,0.0,10.5619,MN,0.0,0.955555556,379900,0.0,332352.9412,Minnetonka,2008,4
163.27194730000002,3.5342916669999997,3.2,Minneapolis-St Paul,Hennepin,3.4365,12,91.07,152.2941176,0.0,10.7387,MN,0.0,0.955555556,379900,0.0,329316.7059,Minnetonka,2008,4
163.5002946,3.5715,0.81,Minneapolis-St Paul,Hennepin,3.4491,1,97.77,151.32575759999997,0.0,9.5941,MN,0.0,0.955555556,379900,0.0,326280.4706,Minnetonka,2009,1
163.72864189999999,6.88345,1.63,Minneapolis-St Paul,Hennepin,3.5123,2,94.45,149.0269151,0.0,9.5606,MN,0.0,0.955555556,395000,0.0,323244.2353,Minnetonka,2009,1
163.9569892,10.1954,5.71,Minneapolis-St Paul,Hennepin,3.6513,3,87.5,146.9472232,0.0,10.6223,MN,0.0,0.955555556,369900,0.0,320208.0,Minnetonka,2009,1
143.1027,13.3987,11.86,Minneapolis-St Paul,Hennepin,3.8661,4,79.03,143.212776,0.0,13.7245,MN,0.0,0.955555556,379000,0.0,305379.7647,Minnetonka,2009,2
143.8945,11.4621,9.21,Minneapolis-St Paul,Hennepin,4.0177,5,83.44,143.212776,0.0,14.0616,MN,0.0,0.972627778,355000,0.0,281281.2,Minnetonka,2009,2
139.5207,16.9703,12.26,Minneapolis-St Paul,Hennepin,4.1188,6,75.55,142.17777780000003,0.0,13.3173,MN,0.0,0.9897,339900,0.0,265250.0,Minnetonka,2009,2
139.3496,12.4748,10.88,Minneapolis-St Paul,Hennepin,4.1317,7,78.78,141.6076487,0.0,15.6881,MN,0.0,0.9742,340000,0.0,281850.0,Minnetonka,2009,3
134.2598,7.2796,8.37,Minneapolis-St Paul,Hennepin,4.1698,8,79.12,146.23903049999998,0.0,13.2228,MN,0.0,0.9633,339900,0.0,312150.0,Minnetonka,2009,3
199.5438,2.129,12.14,Minneapolis-St Paul,Hennepin,4.3953,9,69.78,148.87218049999998,0.0,14.0938,MN,0.0,0.9625,359000,0.0,297325.0,Minnetonka,2009,3
203.4183,9.1046,14.18,Minneapolis-St Paul,Hennepin,4.5097,10,66.81,147.22955149999999,0.0,12.0229,MN,0.0,0.9639,379500,0.0,290525.0,Minnetonka,2009,4
194.0659,12.0345,31.08,Minneapolis-St Paul,Hennepin,4.497,11,53.53,147.68431,0.0,12.744000000000002,MN,0.0,0.9636,359900,0.0,284200.0,Minnetonka,2009,4
178.3002,12.7862,40.74,Minneapolis-St Paul,Hennepin,4.6996,12,44.07,147.68431,0.0,13.8974,MN,0.0,0.9501,375000,0.0,269350.0,Minnetonka,2009,4
183.70575,9.8461,44.89,Minneapolis-St Paul,Hennepin,4.725,1,37.98,143.33333330000002,0.0,12.4794,MN,0.0,0.960803015,359900,0.0,294636.5384,Minnetonka,2010,1
189.1113,13.8673,36.65,Minneapolis-St Paul,Hennepin,4.7631,2,43.03,142.05263159999998,18.4982,9.4569,MN,0.0,0.971506029,359000,13.0,319923.0769,Minnetonka,2010,1
186.2047,12.0642,32.81,Minneapolis-St Paul,Hennepin,4.7885,3,44.83,141.2945167,18.5,8.0798,MN,0.0,0.9822090440000001,339000,13.0,282941.1765,Minnetonka,2010,1
185.0206,10.2038,33.44,Minneapolis-St Paul,Hennepin,4.8774,4,44.15,141.2945167,21.9512,10.7154,MN,0.0,0.9758,349900,13.0,303550.0,Minnetonka,2010,2
173.1087,9.9034,34.84,Minneapolis-St Paul,Hennepin,4.8139,5,41.14,139.02439019999997,26.1803,10.4974,MN,0.0,0.9696,340000,13.0,261200.0,Minnetonka,2010,2
190.3856,8.9432,38.17,Minneapolis-St Paul,Hennepin,4.8393,6,36.17,139.8401826,28.1471,7.9492,MN,0.0,0.9737,369900,13.0,279250.0,Minnetonka,2010,2
201.3551,4.2917,36.55,Minneapolis-St Paul,Hennepin,4.6216,7,41.49,138.8117284,27.1552,10.3387,MN,0.0,0.9722,359000,13.0,289500.0,Minnetonka,2010,3
201.4155,7.375,19.9,Minneapolis-St Paul,Hennepin,4.4693,8,58.74,136.4314115,20.3103,9.3195,MN,0.0,0.972,329900,13.0,335812.5,Minnetonka,2010,3
200.2676,11.5178,18.79,Minneapolis-St Paul,Hennepin,4.291,9,61.47,135.8136721,20.0,11.703,MN,0.0,0.9606,329000,13.0,314352.5,Minnetonka,2010,3
218.9561,6.875,6.36,Minneapolis-St Paul,Hennepin,4.1392,10,81.37,135.8136721,22.6048,12.7932,MN,16.18,0.9682,324900,13.0,303485.0,Minnetonka,2010,4
208.5911,7.28365,4.91,Minneapolis-St Paul,Hennepin,3.7456,11,85.28,135.2,22.0679,10.9094,MN,15.43,0.9758,300000,14.0,326550.0,Minnetonka,2010,4
202.653,7.6923,1.72,Minneapolis-St Paul,Hennepin,3.6063,12,96.16,135.8136721,24.1993,10.3349,MN,13.87,0.9540000000000001,299900,17.0,331950.0,Minnetonka,2010,4
185.0388,14.9084,2.65,Minneapolis-St Paul,Hennepin,3.6952,1,94.54,133.2132565,23.2075,10.7619,MN,14.3,0.9612,299000,21.0,300060.0,Minnetonka,2011,1
174.50825,14.4597,1.32,Minneapolis-St Paul,Hennepin,3.6444,2,97.1,132.39188000000001,19.434,9.7748,MN,14.88,0.9456,299000,20.0,305640.0,Minnetonka,2011,1
163.9777,14.011,0.88,Minneapolis-St Paul,Hennepin,3.6444,3,98.64,132.39188000000001,23.0072,12.2596,MN,14.78,0.93,299000,22.0,311220.0,Minnetonka,2011,1
162.3318,16.1765,1.32,Minneapolis-St Paul,Hennepin,3.5941,4,97.86,134.0784314,21.1604,10.4941,MN,13.71,0.94,299900,12.0,265888.2353,Minnetonka,2011,2
161.2221,20.3422,1.68,Minneapolis-St Paul,Hennepin,3.556,5,96.78,134.5601436,22.6974,8.509,MN,13.49,0.9578,299900,11.0,254895.0,Minnetonka,2011,2
178.5661,11.1458,1.26,Minneapolis-St Paul,Hennepin,3.3147,6,97.28,132.2115385,23.9067,8.8806,MN,13.22,0.9593,299000,13.0,265500.0,Minnetonka,2011,2
193.3465,5.1127,2.71,Minneapolis-St Paul,Hennepin,3.6258,7,94.21,129.3218085,26.4256,8.8777,MN,13.05,0.9707,299500,15.0,298750.0,Minnetonka,2011,3
193.5255,9.9919,1.9,Minneapolis-St Paul,Hennepin,3.6539,8,96.04,178.26460480000003,27.0233,12.0421,MN,13.08,0.9739,299900,14.0,300750.0,Minnetonka,2011,3
176.6992,10.4887,3.31,Minneapolis-St Paul,Hennepin,3.8188,9,92.85,180.2459016,24.5283,9.9754,MN,12.62,0.9636,299000,14.0,276450.0,Minnetonka,2011,3
173.8952,9.9956,8.9,Minneapolis-St Paul,Hennepin,3.9615,10,81.73,179.23076919999997,23.1275,8.9559,MN,12.58,0.9613,299000,28.0,305500.0,Minnetonka,2011,4
168.0626,10.2276,12.95,Minneapolis-St Paul,Hennepin,4.0628,11,79.12,177.96196980000002,18.617,7.4447,MN,12.35,0.9607,289000,31.0,294850.0,Minnetonka,2011,4
162.5079,13.8004,29.18,Minneapolis-St Paul,Hennepin,4.1767,12,57.77,174.2160279,16.9591,6.9744,MN,12.22,0.9558,279999,22.0,276200.0,Minnetonka,2011,4
153.9972,15.0641,37.26,Minneapolis-St Paul,Hennepin,4.1134,1,44.75,176.5574823,14.3075,4.0297,MN,12.16,0.9517,274900,34.0,256375.0,Minnetonka,2012,1
153.273,22.75,56.43,Minneapolis-St Paul,Hennepin,4.1756,2,28.34,181.34978230000002,11.128,3.5666,MN,12.14,0.9591,289000,48.0,295495.1923,Minnetonka,2012,1
152.5488,21.8409,69.73,Minneapolis-St Paul,Hennepin,4.163,3,19.2,177.96196980000002,11.7557,3.1161,MN,12.14,0.95995,289000,43.0,334615.3846,Minnetonka,2012,1
161.329,12.8636,68.75,Minneapolis-St Paul,Hennepin,4.1822,4,20.67,185.6965944,12.5184,5.104,MN,11.65,0.9608,289000,38.0,299411.7647,Minnetonka,2012,2
162.4897,14.4721,73.1,Minneapolis-St Paul,Hennepin,4.207,5,16.32,184.2948718,13.7063,4.8245,MN,11.64,0.9682,299900,35.0,263950.0,Minnetonka,2012,2
168.025,9.0042,79.58,Minneapolis-St Paul,Hennepin,4.5297,6,11.18,185.6965944,14.1854,8.3223,MN,11.7,0.9827,295000,35.0,272500.0,Minnetonka,2012,2
181.2139,9.2148,85.73,Minneapolis-St Paul,Hennepin,4.5854,7,7.9,187.74509799999998,16.3265,6.1662,MN,11.78,0.9804,300000,31.0,267500.0,Minnetonka,2012,3
188.9992,6.1615,75.66,Minneapolis-St Paul,Hennepin,4.8395,8,14.17,187.2659176,15.7165,6.7173,MN,11.98,0.9728,299900,27.0,287650.0,Minnetonka,2012,3
189.2761,9.5528,71.04,Minneapolis-St Paul,Hennepin,4.7895,9,15.76,188.07870369999998,14.1252,6.0222,MN,12.38,0.9669,299000,28.0,297765.0,Minnetonka,2012,3
184.0866,9.6725,66.55,Minneapolis-St Paul,Hennepin,4.8603,10,19.94,185.0424056,13.3779,5.5884,MN,12.78,0.9729,284900,33.0,295285.0,Minnetonka,2012,4
175.7024,8.6952,72.62,Minneapolis-St Paul,Hennepin,5.1166,11,16.83,189.4855596,12.8159,3.5205,MN,13.15,0.9733,299900,36.0,271615.0,Minnetonka,2012,4
177.9764,7.1227,78.36,Minneapolis-St Paul,Hennepin,5.1637,12,14.74,201.49739580000002,9.7847,3.4133,MN,13.07,0.9701,325000,39.0,288485.0,Minnetonka,2012,4
177.6866,11.3237,66.01,Minneapolis-St Paul,Hennepin,5.1813,1,23.81,189.2676768,10.6291,5.3379,MN,12.94,0.9687,325000,51.0,273750.0,Minnetonka,2013,1
173.1327,12.9189,69.15,Minneapolis-St Paul,Hennepin,5.2343,2,20.48,186.1764706,13.3574,7.067,MN,12.99,0.9653,299000,35.0,285450.0,Minnetonka,2013,1
189.6114,16.5236,87.38,Minneapolis-St Paul,Hennepin,5.1577,3,7.31,188.9168766,11.9741,5.721,MN,12.96,0.9792,314900,23.0,275000.0,Minnetonka,2013,1
195.9468,14.5175,89.14,Minneapolis-St Paul,Hennepin,5.14,4,6.49,190.344515,15.5963,3.4776,MN,12.67,0.9740000000000001,315000,35.0,268500.0,Minnetonka,2013,2
194.4718,11.7044,94.38,Minneapolis-St Paul,Hennepin,5.0869,5,3.49,201.49739580000002,18.4874,2.889,MN,12.5,0.9794,315000,52.0,251275.0,Minnetonka,2013,2
192.2724,10.4263,93.39,Minneapolis-St Paul,Hennepin,5.1105,6,3.12,201.49739580000002,18.4729,3.0258,MN,12.39,0.9855,320000,39.0,279900.0,Minnetonka,2013,2
197.5954,9.9443,94.06,Minneapolis-St Paul,Hennepin,5.1784,7,3.04,204.1702128,15.4362,3.1778,MN,12.56,0.9853,319900,37.0,298600.0,Minnetonka,2013,3
202.2929,9.4917,94.3,Minneapolis-St Paul,Hennepin,5.1784,8,3.35,204.4428773,20.2128,3.1838,MN,12.74,0.9858,319900,33.0,270500.0,Minnetonka,2013,3
199.7826,8.8209,93.93,Minneapolis-St Paul,Hennepin,5.2846,9,3.61,205.5912596,19.6581,2.8727,MN,12.82,0.9883,319900,22.0,265800.0,Minnetonka,2013,3
200.7935,12.311,92.95,Minneapolis-St Paul,Hennepin,5.2551,10,3.83,212.677305,22.7876,2.6225,MN,13.08,0.9791,349900,33.0,277150.0,Minnetonka,2013,4
197.6799,10.7694,91.36,Minneapolis-St Paul,Hennepin,5.1666,11,4.97,199.89339019999997,23.5294,1.9480000000000002,MN,13.32,0.9731,349900,48.0,279325.0,Minnetonka,2013,4
190.1376,9.5987,91.48,Minneapolis-St Paul,Hennepin,5.1371,12,5.11,200.753012,22.7778,3.4625,MN,13.44,0.9716,349900,31.0,249845.0,Minnetonka,2013,4
197.4451,11.1596,91.76,Minneapolis-St Paul,Hennepin,5.143,1,5.09,195.75,19.0058,4.1304,MN,13.15,0.9708,369900,29.0,247280.0,Minnetonka,2014,1
191.0594,10.555,77.77,Minneapolis-St Paul,Hennepin,5.0899,2,13.64,218.25327510000002,12.3457,6.42,MN,12.83,0.9741,359000,34.0,268425.0,Minnetonka,2014,1
203.6577,11.2076,87.33,Minneapolis-St Paul,Hennepin,5.2197,3,7.02,209.2264678,12.5392,3.8972,MN,13.16,0.9761,359000,25.0,281125.0,Minnetonka,2014,1
202.3701,10.3278,82.59,Minneapolis-St Paul,Hennepin,5.1725,4,9.99,218.1395349,14.6707,1.4949,MN,12.95,0.98,410000,34.0,284700.0,Minnetonka,2014,2
198.5466,11.645,67.49,Minneapolis-St Paul,Hennepin,5.1784,5,21.28,210.9248555,17.3684,0.7697,MN,12.84,0.9819,324500,37.0,273300.0,Minnetonka,2014,2
192.9773,12.552999999999999,64.13,Minneapolis-St Paul,Hennepin,5.0369,6,24.96,208.51300600000002,21.5517,1.1114,MN,12.57,0.9914,310000,144.0,280575.0,Minnetonka,2014,2
205.317,9.5706,59.14,Minneapolis-St Paul,Hennepin,5.2138,7,29.62,210.7476247,23.3607,1.8672,MN,12.59,0.9915,349000,139.0,282290.0,Minnetonka,2014,3
207.0072,6.4114,49.97,Minneapolis-St Paul,Hennepin,5.031000000000001,8,37.54,208.6638831,26.2231,1.6966,MN,12.61,0.9846,339900,189.0,292810.0,Minnetonka,2014,3
201.7088,5.4066,44.66,Minneapolis-St Paul,Hennepin,4.9719999999999995,9,43.27,210.7670654,26.7241,1.4957,MN,12.84,0.9797,344500,150.0,275075.0,Minnetonka,2014,3
202.4396,3.3342,36.71,Minneapolis-St Paul,Hennepin,5.031000000000001,10,51.49,210.9248555,26.9165,2.0078,MN,13.31,0.9794,342000,128.0,271850.0,Minnetonka,2014,4
205.7028,4.1165,37.28,Minneapolis-St Paul,Hennepin,5.031000000000001,11,52.19,207.3732719,23.8011,1.1404,MN,13.71,0.9766,349900,113.0,265965.0,Minnetonka,2014,4
192.4514,3.7722,35.61,Minneapolis-St Paul,Hennepin,5.0723,12,53.92,212.7130682,20.2358,1.7885,MN,13.74,0.9790000000000001,324900,137.0,261785.0,Minnetonka,2014,4
194.2686,5.9215,35.02,Minneapolis-St Paul,Hennepin,4.9602,1,55.26,214.74074069999998,19.2797,1.3561,MN,13.71,0.98,349900,175.0,271900.0,Minnetonka,2015,1
195.3089,7.1944,34.9,Minneapolis-St Paul,Hennepin,4.9779,2,55.33,220.89646459999997,18.1604,1.7122,MN,13.61,0.9667,365000,149.0,262050.0,Minnetonka,2015,1
205.7407,12.1666,36.01,Minneapolis-St Paul,Hennepin,5.0664,3,53.62,0.0,0.0,2.7345,MN,13.5,0.0,0,139.0,279325.0,Minnetonka,2015,1
207.38,9.1435,40.79,Minneapolis-St Paul,Hennepin,5.0781,4,47.13,0.0,0.0,2.3171,MN,13.47,0.0,0,134.0,307590.0,Minnetonka,2015,2
212.7221,7.9161,45.52,Minneapolis-St Paul,Hennepin,5.0133,5,41.21,0.0,0.0,2.4692,MN,13.47,0.0,0,146.0,320785.0,Minnetonka,2015,2
215.5194,6.2263,50.41,Minneapolis-St Paul,Hennepin,5.2138,6,36.23,0.0,0.0,2.4429,MN,13.44,0.0,0,161.0,306565.0,Minnetonka,2015,2
139.07399999999998,1.4989,89.58,Seattle,Snohomish,8.5617,1,5.07,0.0,0.0,3.3903,WA,0.0,0.0,0,0.0,240107.15,Seattle Hill-Silver Firs,2004,1
138.5173,1.5954,93.93,Seattle,Snohomish,8.6353,2,3.0,0.0,0.0,2.835,WA,0.0,0.0,0,0.0,244342.35,Seattle Hill-Silver Firs,2004,1
151.0673,2.8885,95.75,Seattle,Snohomish,8.81,3,1.96,0.0,0.0,2.3279,WA,0.0,0.0,0,0.0,252250.0,Seattle Hill-Silver Firs,2004,1
150.9574,3.7762,96.15,Seattle,Snohomish,8.9204,4,1.55,0.0,0.0,2.1179,WA,0.0,0.0,0,0.0,269682.5,Seattle Hill-Silver Firs,2004,2
147.6689,3.7203,96.74,Seattle,Snohomish,9.0491,5,1.23,0.0,0.0,2.4139,WA,0.0,0.0,0,0.0,270292.5,Seattle Hill-Silver Firs,2004,2
146.4836,2.6045,97.26,Seattle,Snohomish,9.2514,6,1.61,0.0,0.0,4.3167,WA,0.0,0.0,0,0.0,267525.0,Seattle Hill-Silver Firs,2004,2
145.8838,2.2585,97.27,Seattle,Snohomish,9.7112,7,1.43,0.0,0.0,3.5271,WA,0.0,0.0,0,0.0,269675.0,Seattle Hill-Silver Firs,2004,3
146.9575,2.5085,96.41,Seattle,Snohomish,9.7112,8,1.79,0.0,0.0,4.5271,WA,0.0,0.0,0,0.0,271800.0,Seattle Hill-Silver Firs,2004,3
147.7751,3.0278,97.28,Seattle,Snohomish,9.6193,9,1.37,0.0,0.0,4.3353,WA,0.0,0.0,0,0.0,274357.5,Seattle Hill-Silver Firs,2004,3
147.6634,3.3039,97.91,Seattle,Snohomish,9.8584,10,1.19,0.0,0.0,4.2124,WA,0.0,0.0,0,0.0,274251.0,Seattle Hill-Silver Firs,2004,4
147.9141,3.8059,98.14,Seattle,Snohomish,10.0515,11,1.15,0.0,0.0,2.9587,WA,0.0,0.0,0,0.0,276175.95,Seattle Hill-Silver Firs,2004,4
147.4814,4.1331,97.97,Seattle,Snohomish,10.0975,12,1.52,0.0,0.0,1.8537,WA,0.0,0.0,0,0.0,277090.05,Seattle Hill-Silver Firs,2004,4
146.92700000000002,3.7822,98.2,Seattle,Snohomish,10.5021,1,1.42,0.0,0.0,1.6745,WA,0.0,0.0,0,0.0,279792.5,Seattle Hill-Silver Firs,2005,1
144.6376,3.9019,97.84,Seattle,Snohomish,10.5113,2,1.58,0.0,0.0,2.2809,WA,0.0,0.0,0,0.0,297572.5,Seattle Hill-Silver Firs,2005,1
147.0966,2.8302,97.79,Seattle,Snohomish,10.7964,3,1.66,0.0,0.0,1.7585,WA,0.0,0.0,0,0.0,302378.0,Seattle Hill-Silver Firs,2005,1
148.8067,1.235,98.05,Seattle,Snohomish,11.0631,4,1.4,0.0,0.0,2.6516,WA,0.0,0.0,0,0.0,307154.5,Seattle Hill-Silver Firs,2005,2
151.0795,1.046,98.81,Seattle,Snohomish,11.1275,5,0.69,0.0,0.0,4.2703,WA,0.0,0.0,0,0.0,305932.5,Seattle Hill-Silver Firs,2005,2
155.1474,2.3804,99.12,Seattle,Snohomish,11.385,6,0.59,0.0,0.0,2.5309,WA,0.0,0.0,0,0.0,308207.5,Seattle Hill-Silver Firs,2005,2
156.7056,1.9232,99.32,Seattle,Snohomish,11.4585,7,0.58,0.0,0.0,0.8408,WA,0.0,0.0,0,0.0,314235.0,Seattle Hill-Silver Firs,2005,3
158.1097,1.1667,99.67,Seattle,Snohomish,11.8448,8,0.22,0.0,0.0,0.78,WA,0.0,0.0,0,0.0,325752.5,Seattle Hill-Silver Firs,2005,3
162.7844,0.3553,99.75,Seattle,Snohomish,12.1115,9,0.21,0.0,0.0,0.7192,WA,0.0,0.0,0,0.0,337076.75,Seattle Hill-Silver Firs,2005,3
162.2041,0.9772,99.76,Seattle,Snohomish,12.3414,10,0.23,0.0,0.0,0.6584,WA,0.0,0.0,0,0.0,344041.75,Seattle Hill-Silver Firs,2005,4
162.1955,1.7009999999999998,99.72,Seattle,Snohomish,12.5161,11,0.28,0.0,0.0,0.5976,WA,0.0,0.0,0,0.0,347461.2,Seattle Hill-Silver Firs,2005,4
166.7467,1.7283,99.7,Seattle,Snohomish,12.5253,12,0.28,0.0,0.0,0.5368,WA,0.0,0.0,0,0.0,347576.8,Seattle Hill-Silver Firs,2005,4
170.6802,1.452,99.67,Seattle,Snohomish,12.4333,1,0.27,0.0,0.0,0.47600000000000003,WA,0.0,0.0,0,0.0,358733.25,Seattle Hill-Silver Firs,2006,1
170.7256,0.6543,99.7,Seattle,Snohomish,12.4333,2,0.24,0.0,0.0,0.7764,WA,0.0,0.0,0,0.0,376529.75,Seattle Hill-Silver Firs,2006,1
174.4952,0.53375,99.73,Seattle,Snohomish,12.792,3,0.24,0.0,0.0,1.0768,WA,0.0,0.0,0,0.0,376975.0,Seattle Hill-Silver Firs,2006,1
178.2928,0.4132,99.74,Seattle,Snohomish,12.7276,4,0.22,0.0,0.0,1.1208,WA,0.0,0.0,0,0.0,377482.5,Seattle Hill-Silver Firs,2006,2
183.8638,0.41395,99.74,Seattle,Snohomish,12.8288,5,0.21,0.0,0.0,0.6071,WA,0.0,0.0,0,0.0,375642.5,Seattle Hill-Silver Firs,2006,2
185.5009,0.4147,99.83,Seattle,Snohomish,12.8931,6,0.15,0.0,0.0,0.5984,WA,0.0,0.0,0,0.0,379600.0,Seattle Hill-Silver Firs,2006,2
188.2955,0.5881,99.76,Seattle,Snohomish,12.8839,7,0.14,0.0,0.0,0.7901,WA,0.0,0.0,0,0.0,391550.0,Seattle Hill-Silver Firs,2006,3
191.0081,0.7533,99.64,Seattle,Snohomish,12.7,8,0.25,0.0,0.0,0.466,WA,0.0,0.0,0,0.0,402325.0,Seattle Hill-Silver Firs,2006,3
195.2802,0.3932,99.53,Seattle,Snohomish,12.8104,9,0.32,0.0,0.0,0.5993,WA,0.0,0.0,0,0.0,399765.0,Seattle Hill-Silver Firs,2006,3
197.179,0.53445,99.17,Seattle,Snohomish,12.6356,10,0.58,0.0,0.0,0.76088,WA,0.0,0.0,0,0.0,398788.0,Seattle Hill-Silver Firs,2006,4
